등록일자,조도2(0~255단계),조도4(0~255단계),조도6,누적전력량3(W),누적전력량4(W),누적전력량6(W)
2020-11-10 9:13,6,5.8,5.8,0,100,100
2020-11-10 9:13,12,15.9,15.8,0,58,37
2020-11-10 9:13,5,0,0,0,96,96
2020-11-10 9:13,7,0.8,0.7,0,98,98
2020-11-10 9:14,38,1.8,1.8,0,99,75
2020-11-10 9:14,6,4.7,4.7,0,92,88
2020-11-10 9:14,10,8.2,9.5,0,100,99
2020-11-10 9:14,6,0,0,0,0,0
2020-11-10 9:14,4,3.2,3.2,0,0,0
2020-11-10 9:14,47,0,0,1,100,100
2020-11-10 9:14,46,0.1,0.1,0,76,77
2020-11-10 9:14,9,0,0,0,100,96
2020-11-10 9:14,0,0,0,0,100,100
2020-11-10 9:14,3,0,0,0,0,0
2020-11-10 9:14,5,6.3,6.3,0,100,100
2020-11-10 9:14,11,0,0,0,0,0
2020-11-10 9:15,13,0.4,0.4,0,100,100
2020-11-10 9:15,10,7.5,10.8,0,93,90
2020-11-10 9:15,1,0.1,0.1,0,15,15
2020-11-10 9:15,12,0,0,0,81,74
2020-11-10 9:15,28,0,0,0,0,95
2020-11-10 9:15,19,0,0,0,100,100
2020-11-10 9:15,2,0.4,0.3,0,77,72
2020-11-10 9:15,8,3.2,3.2,0,32,24
2020-11-10 9:15,4,0,0,0,98,96
2020-11-10 9:15,11,0,0,0,0,99
2020-11-10 9:15,1,0,0,0,100,100
2020-11-10 9:15,6,0,0,0,50,45
2020-11-10 9:15,3,0,0,0,100,92
2020-11-10 9:15,39,7.3,7.5,0,0,0
2020-11-10 9:15,5,11.2,11.2,0,100,100
2020-11-10 9:15,3,0,0,0,100,100
2020-11-10 9:15,3,0,0,0,100,100
2020-11-10 9:15,8,5.8,5.8,0,69,99
2020-11-10 9:15,10,6.1,5.6,0,100,100
2020-11-10 9:15,20,0,0,0,100,100
2020-11-10 9:16,8,0,0,0,91,89
2020-11-10 9:16,24,0,0,1,45,49
2020-11-10 9:16,4,0,0,0,100,100
2020-11-10 9:16,16,0,0,0,0,0
2020-11-10 9:16,11,0,0,0,87,44
2020-11-10 9:16,15,15,14.9,0,15,14
2020-11-10 9:16,8,0,0,0,100,100
2020-11-10 9:16,9,5.1,5.1,0,68,44
2020-11-10 9:16,50,2,6.3,0,100,83
2020-11-10 9:16,17,0.1,0.1,0,0,0
2020-11-10 9:16,39,0,0,0,75,63
2020-11-10 9:16,10,0,9.2,0,100,100
2020-11-10 9:16,8,5.6,4.7,0,52,52
2020-11-10 9:16,11,0.2,0.1,0,16,15
2020-11-10 9:17,10,6.9,6.9,0,100,100
2020-11-10 9:17,8,0,0,0,38,0
2020-11-10 9:17,8,7.7,0,0,49,46
2020-11-10 9:17,10,0,0,0,100,87
2020-11-10 9:17,8,5.5,5,0,32,24
2020-11-10 9:17,6,0.9,0.9,0,100,100
2020-11-10 9:17,32,3.1,0.1,0,100,100
2020-11-10 9:17,17,3.3,3.8,0,0,0
2020-11-10 9:17,21,26.8,61.2,0,0,0
2020-11-10 9:17,62,0.5,0.3,0,67,63
2020-11-10 9:17,3,0,0,0,100,100
2020-11-10 9:17,30,1.4,6.3,0,98,96
2020-11-10 9:17,8,0,0,0,100,98
2020-11-10 9:17,11,0,0,0,28,29
2020-11-10 9:18,16,1.7,6.5,0,100,100
2020-11-10 9:18,11,2.5,1.7,0,93,95
2020-11-10 9:18,40,0,0,0,5,100
2020-11-10 9:18,2,0,0,0,87,87
2020-11-10 9:18,19,14.7,17,0,95,94
2020-11-10 9:18,51,3.9,8,0,20,20
2020-11-10 9:18,7,0,0,0,86,78
2020-11-10 9:18,5,0,0,0,35,29
2020-11-10 9:18,13,5.7,5.7,0,93,93
2020-11-10 9:18,5,0,0,0,0,0
2020-11-10 9:18,6,0.1,0.1,0,100,100
2020-11-10 9:19,18,1.3,0.6,0,80,0
2020-11-10 9:19,19,0,8.3,0,42,33
2020-11-10 9:19,11,0,0,0,42,39
2020-11-10 9:19,30,5,5,0,67,65
2020-11-10 9:19,19,4,4,0,66,67
2020-11-10 9:19,15,0.1,0.1,0,100,100
2020-11-10 9:19,24,0.4,0.4,0,99,98
2020-11-10 9:19,18,154.3,150.6,0,0,0
2020-11-10 9:19,17,0,0,0,33,30
2020-11-10 9:19,17,10.8,11.1,0,63,44
2020-11-10 9:19,1,0,0,0,0,0
2020-11-10 9:19,5,7.9,7.7,0,100,100
2020-11-10 9:19,NaN,0,0,0,89,53
2020-11-10 9:19,6,0,0,0,90,87
2020-11-10 9:19,7,0,0,0,95,95
2020-11-10 9:19,8,31.4,30.3,0,99,98
2020-11-10 9:20,9,0,0,1,95,95
2020-11-10 9:20,7,4.7,4.8,0,4,5
2020-11-10 9:20,2,1.9,1.9,0,100,100
2020-11-10 9:20,7,4.1,4.1,0,100,100
2020-11-10 9:20,4,0,0,0,100,100
2020-11-10 9:20,12,18.7,18.7,0,100,100
2020-11-10 9:20,8,5.7,5.7,0,100,100
2020-11-10 9:20,10,1.9,1.9,0,100,100
2020-11-10 9:20,2,0,0,0,18,0
2020-11-10 9:20,6,13,13.2,0,75,75
2020-11-10 9:20,5,3.7,0,0,94,100
2020-11-10 9:20,4,5.5,5.8,0,98,96
2020-11-10 9:20,18,11.7,13.4,0,100,100
2020-11-10 9:20,NaN,0,0,0,100,100
2020-11-10 9:21,3,4.5,4.5,0,89,87
2020-11-10 9:21,3,0,0,0,63,59
2020-11-10 9:21,21,0,0,0,70,100
2020-11-10 9:21,10,0,0,0,100,0
2020-11-10 9:21,58,0,0,0,54,44
2020-11-10 9:21,6,0,0,0,68,92
2020-11-10 9:21,53,16.8,8.5,0,4,0
2020-11-10 9:21,14,0,0,0,99,99
2020-11-10 9:21,17,0.1,0.1,0,40,26
2020-11-10 9:21,53,0,4.2,0,90,84
2020-11-10 9:21,8,9.6,9.3,0,0,0
2020-11-10 9:21,1,0,0,0,100,100
2020-11-10 9:22,4,5.8,5.8,0,100,100
2020-11-10 9:22,9,0,0,0,85,65
2020-11-10 9:22,2,0,0,0,0,0
2020-11-10 9:22,48,80.4,82.5,0,88,85
2020-11-10 9:22,13,6.8,6.8,0,99,98
2020-11-10 9:22,15,0,6.4,0,67,61
2020-11-10 9:22,9,0,0,0,0,0
2020-11-10 9:22,0,1.9,2,1,100,100
2020-11-10 9:22,8,0.6,1,0,30,30
2020-11-10 9:22,5,2.5,2.5,0,100,100
2020-11-10 9:22,15,0,0,0,96,95
2020-11-10 9:22,16,0,0,0,10,0
2020-11-10 9:22,13,6.9,8,0,100,100
2020-11-10 9:22,18,4.4,4.3,0,28,28
2020-11-10 9:22,7,0,0,0,100,100
2020-11-10 9:22,11,0,0,0,0,0
2020-11-10 9:23,22,0,0,0,100,100
2020-11-10 9:23,50,2,1.9,0,100,95
2020-11-10 9:23,18,0,0,0,21,0
2020-11-10 9:23,11,2.3,2.3,0,100,100
2020-11-10 9:23,29,0.1,0.1,0,81,100
2020-11-10 9:23,13,0.2,0.2,0,100,100
2020-11-10 9:23,4,5.1,5.1,0,76,65
2020-11-10 9:23,3,8.6,8.2,1,19,19
2020-11-10 9:23,6,0,0,0,0,0
2020-11-10 9:24,82,0,0,0,85,85
2020-11-10 9:24,8,2,1.9,0,100,100
2020-11-10 9:24,4,0,0,0,0,0
2020-11-10 9:24,8,0,0,0,64,53
2020-11-10 9:24,3,0,0,0,100,100
2020-11-10 9:24,1,1.4,1.5,0,80,100
2020-11-10 9:24,30,0,0,0,67,68
2020-11-10 9:24,9,7.3,7.5,0,100,98
2020-11-10 9:24,3,3,3,0,100,100
2020-11-10 9:24,15,0,0,0,0,0
2020-11-10 9:24,60,10.5,10.6,0,38,38
2020-11-10 9:24,3,23.1,23.3,0,39,40
2020-11-10 9:24,7,3.2,3.2,0,75,74
2020-11-10 9:24,18,0.6,0.5,0,100,100
2020-11-10 9:24,41,0,0,0,100,100
2020-11-10 9:24,23,4.8,0.1,0,98,97
2020-11-10 9:25,21,0,0,0,100,86
2020-11-10 9:25,5,7.8,7.7,0,0,0
2020-11-10 9:25,7,8.8,8.8,0,100,100
2020-11-10 9:25,3,0,0,0,100,100
2020-11-10 9:25,40,0,0,0,26,100
2020-11-10 9:25,45,17.9,18.1,0,100,100
2020-11-10 9:25,7,0,0,0,0,0
2020-11-10 9:25,8,12.3,12.4,0,4,5
2020-11-10 9:25,10,0,0,0,95,0
2020-11-10 9:25,13,0,0,0,98,98
2020-11-10 9:25,53,9.7,9.8,0,100,100
2020-11-10 9:25,50,0,11.6,0,99,100
2020-11-10 9:25,15,0,0,0,98,97
2020-11-10 9:25,0,0,0,0,100,100
2020-11-10 9:25,52,4.1,4.1,0,0,0
2020-11-10 9:26,60,21,0.4,0,100,100
2020-11-10 9:26,6,0,0,0,0,0
2020-11-10 9:26,22,30.3,31,0,100,100
2020-11-10 9:26,6,0,0,0,100,100
2020-11-10 9:26,11,1.3,0,0,0,79
2020-11-10 9:26,4,0,0,0,100,58
2020-11-10 9:26,19,4.8,4.7,0,95,94
2020-11-10 9:26,2,53.7,1.6,0,100,100
2020-11-10 9:26,3,0,0,0,31,35
2020-11-10 9:26,20,18,18,0,100,100
2020-11-10 9:27,6,16.1,17,0,99,95
2020-11-10 9:27,6,0,0,0,100,100
2020-11-10 9:27,11,0,0,0,82,81
2020-11-10 9:27,6,1.3,1.3,0,91,86
2020-11-10 9:27,14,0.2,0.2,0,99,98
2020-11-10 9:27,7,1.4,1.4,0,100,100
2020-11-10 9:27,13,0.1,0.1,1,77,72
2020-11-10 9:27,5,0,0,0,27,25
2020-11-10 9:27,13,1.5,1.5,0,100,100
2020-11-10 9:27,10,6.8,6.6,0,0,0
2020-11-10 9:27,18,0,0,0,0,0
2020-11-10 9:27,70,6.2,13.3,0,89,87
2020-11-10 9:27,43,8.8,18.8,0,60,57
2020-11-10 9:27,14,3.3,3.3,0,96,97
2020-11-10 9:27,82,8,8.1,0,100,100
2020-11-10 9:27,3,0,0,0,89,83
2020-11-10 9:27,15,4.7,4.5,0,99,82
2020-11-10 9:27,16,0.8,0.8,0,94,69
2020-11-10 9:27,11,0,0,0,0,0
2020-11-10 9:27,32,6.1,6.1,0,0,0
2020-11-10 9:27,3,0,0,0,96,92
2020-11-10 9:27,6,0,0,0,66,62
2020-11-10 9:28,4,1.4,1.4,0,0,0
2020-11-10 9:28,19,4.1,4.2,0,94,93
2020-11-10 9:28,6,5.5,5.9,0,44,33
2020-11-10 9:28,0,0.8,0.8,0,100,100
2020-11-10 9:28,17,7.8,7.9,0,8,9
2020-11-10 9:28,11,10.4,10.3,0,100,100
2020-11-10 9:28,14,0.1,0.1,0,100,100
2020-11-10 9:29,13,5.7,5.2,0,85,80
2020-11-10 9:29,52,0,0,0,100,7
2020-11-10 9:29,23,0,0,0,100,100
2020-11-10 9:29,10,4.6,4.6,0,55,53
2020-11-10 9:29,10,0,0,0,49,53
2020-11-10 9:29,1,0,0,0,100,100
2020-11-10 9:29,7,0,0,0,89,88
2020-11-10 9:29,0,1.4,1.4,1,100,100
2020-11-10 9:29,41,1.5,1.5,0,100,100
2020-11-10 9:29,6,0,0,0,100,100
2020-11-10 9:29,9,0.1,0.1,0,49,49
2020-11-10 9:29,51,18.5,0.1,0,100,100
2020-11-10 9:30,6,9.1,8.8,0,0,0
2020-11-10 9:30,4,0,0,0,74,69
2020-11-10 9:30,50,0,0,0,99,98
2020-11-10 9:30,1,0,0,0,100,100
2020-11-10 9:30,13,0,0,0,100,100
2020-11-10 9:30,16,11.3,11.3,0,100,88
2020-11-10 9:30,9,0,0,0,0,0
2020-11-10 9:30,12,0,0,0,100,100
2020-11-10 9:30,3,6.4,6.7,0,77,78
2020-11-10 9:30,6,4.6,11.9,0,71,68
2020-11-10 9:30,11,0,0,0,65,64
2020-11-10 9:30,13,0.2,0.2,0,100,100
2020-11-10 9:31,34,6.5,7.6,0,97,95
2020-11-10 9:31,22,0.5,0.5,0,100,99
2020-11-10 9:31,17,13.2,14,0,89,78
2020-11-10 9:31,53,7.1,7,0,0,62
2020-11-10 9:31,29,0,16.3,0,100,100
2020-11-10 9:31,61,10.3,5.8,0,70,64
2020-11-10 9:32,10,19.2,19.2,0,62,63
2020-11-10 9:32,10,2.1,2.1,0,1,0
2020-11-10 9:32,3,0,0,0,100,100
2020-11-10 9:32,20,0.1,0.1,0,0,0
2020-11-10 9:32,13,3.4,3.4,0,98,95
2020-11-10 9:32,43,2.5,3.9,0,77,71
2020-11-10 9:32,10,0,0,0,93,92
2020-11-10 9:32,11,0.1,0.1,0,100,34
2020-11-10 9:32,7,1.6,1.6,0,100,100
2020-11-10 9:33,2,0,0,0,74,72
2020-11-10 9:33,9,7.4,8,0,0,0
2020-11-10 9:33,15,1.7,1.7,0,0,0
2020-11-10 9:33,4,0,0,0,0,0
2020-11-10 9:33,18,0,0,0,100,100
2020-11-10 9:33,14,0,0,0,100,100
2020-11-10 9:33,6,0,0,0,0,100
2020-11-10 9:34,70,0,0.1,0,80,76
2020-11-10 9:34,5,0,0,0,96,94
2020-11-10 9:34,10,0,0,0,100,100
2020-11-10 9:34,3,2.4,2.5,0,100,100
2020-11-10 9:34,41,0,0,0,58,47
2020-11-10 9:34,17,0,0,0,0,0
2020-11-10 9:34,39,0.1,5.7,0,86,81
2020-11-10 9:34,13,1.9,1.9,0,0,0
2020-11-10 9:34,1,2.5,2.5,0,100,99
2020-11-10 9:34,18,0,0,0,100,100
2020-11-10 9:34,9,0.3,0.2,0,100,100
2020-11-10 9:34,10,0,0,0,83,79
2020-11-10 9:34,11,0,0,0,0,20
2020-11-10 9:34,13,0.1,45.1,0,61,57
2020-11-10 9:34,4,0,4.5,0,51,51
2020-11-10 9:35,19,0,0,0,80,76
2020-11-10 9:35,16,0,0,0,100,100
2020-11-10 9:35,7,0,0,0,71,65
2020-11-10 9:35,7,4,4.1,0,98,94
2020-11-10 9:35,62,6.8,5.2,0,100,93
2020-11-10 9:35,0,0,0,0,97,97
2020-11-10 9:35,7,7.4,7.3,0,97,97
2020-11-10 9:35,11,0,0,0,100,100
2020-11-10 9:35,1,0.7,0.7,1,100,100
2020-11-10 9:35,8,0,0,0,0,0
2020-11-10 9:35,2,1.5,1.5,0,0,0
2020-11-10 9:35,4,0.2,0.2,0,0,0
2020-11-10 9:35,14,0,0,0,92,90
2020-11-10 9:35,12,0,0,0,100,100
2020-11-10 9:35,7,3.9,4,0,0,0
2020-11-10 9:35,6,4,4,0,88,89
2020-11-10 9:36,8,0,0,0,0,0
2020-11-10 9:36,7,2.8,2.8,0,22,16
2020-11-10 9:36,5,0,0,0,23,87
2020-11-10 9:36,6,0.4,0.5,0,0,0
2020-11-10 9:36,39,1.4,1.3,0,72,73
2020-11-10 9:36,6,0,0,0,0,0
2020-11-10 9:36,7,0.2,0.2,0,71,70
2020-11-10 9:36,54,11.6,24.3,0,89,89
2020-11-10 9:36,4,0,0,0,100,100
2020-11-10 9:36,26,4.8,5,0,100,100
2020-11-10 9:36,9,0,0,0,0,0
2020-11-10 9:36,3,0,0,0,95,94
2020-11-10 9:37,6,0,0,0,84,84
2020-11-10 9:37,10,0.2,0.3,0,100,100
2020-11-10 9:37,1,0,0,0,0,0
2020-11-10 9:37,7,4.9,4.8,0,100,100
2020-11-10 9:37,9,0,0,0,69,63
2020-11-10 9:37,40,0,14.3,0,77,64
2020-11-10 9:37,1,0,0,0,0,0
2020-11-10 9:37,1,0,0,0,100,100
2020-11-10 9:37,13,0,0,0,0,0
2020-11-10 9:37,3,0,0,0,88,89
2020-11-10 9:38,15,4,4,0,100,100
2020-11-10 9:38,9,1.8,1.8,0,0,0
2020-11-10 9:38,53,16.9,0.4,0,61,62
2020-11-10 9:38,43,4.5,4.9,0,95,95
2020-11-10 9:38,3,15.8,15.8,0,99,98
2020-11-10 9:38,8,10,10,0,0,0
2020-11-10 9:38,13,0.1,0.1,0,50,48
2020-11-10 9:39,19,4.3,4,0,49,48
2020-11-10 9:39,11,0,0,0,97,85
2020-11-10 9:39,9,0.1,0.1,0,0,0
2020-11-10 9:39,46,0.2,0.2,0,82,80
2020-11-10 9:39,9,2.1,2.2,0,100,100
2020-11-10 9:39,3,6.2,6.3,0,100,100
2020-11-10 9:39,0,0,0,0,49,53
2020-11-10 9:39,4,0,0,0,0,0
2020-11-10 9:39,10,15.4,14.4,0,25,22
2020-11-10 9:39,9,15.2,17.9,0,12,10
2020-11-10 9:39,9,0.5,0.5,0,86,0
2020-11-10 9:40,4,0.1,0.1,0,100,100
2020-11-10 9:40,7,0,0,0,0,0
2020-11-10 9:40,3,0,0,0,100,100
2020-11-10 9:40,4,0,0,0,100,100
2020-11-10 9:40,16,0,0,0,78,85
2020-11-10 9:40,3,0,0,0,100,100
2020-11-10 9:40,11,4.9,5.6,0,96,96
2020-11-10 9:40,4,0,0,0,81,26
2020-11-10 9:40,51,0,0,0,30,28
2020-11-10 9:40,8,0,0,0,78,73
2020-11-10 9:40,55,16.4,16.4,0,0,0
2020-11-10 9:40,9,0,0,0,100,99
2020-11-10 9:40,0,3.2,3.1,0,100,100
2020-11-10 9:40,9,0,0,0,77,71
2020-11-10 9:41,NaN,0,0,0,0,0
2020-11-10 9:41,NaN,0,0,0,100,100
2020-11-10 9:41,3,0,0,0,8,0
2020-11-10 9:41,11,0.1,0.1,0,53,54
2020-11-10 9:41,56,10.9,12.3,0,69,77
2020-11-10 9:41,6,0,0,0,94,93
2020-11-10 9:41,33,13.9,13.8,0,100,100
2020-11-10 9:41,1,0.4,0.3,0,100,100
2020-11-10 9:41,13,0,7.7,0,99,98
2020-11-10 9:41,14,7.6,7.6,0,11,10
2020-11-10 9:41,45,5.9,6.3,0,100,100
2020-11-10 9:41,21,4.8,0.1,0,0,0
2020-11-10 9:42,17,0.3,0.4,0,5,6
2020-11-10 9:42,23,8,4.6,0,0,0
2020-11-10 9:42,0,0,0,1,95,92
2020-11-10 9:42,54,0,0,0,100,100
2020-11-10 9:42,4,0.1,0.1,0,0,0
2020-11-10 9:42,39,5.9,5.8,0,94,91
2020-11-10 9:42,5,0,0,0,44,47
2020-11-10 9:42,52,0,0,0,100,100
2020-11-10 9:42,37,6.1,5.8,0,77,76
2020-11-10 9:42,11,0,0,0,97,95
2020-11-10 9:42,24,4.8,4.7,0,44,44
2020-11-10 9:42,17,7.8,7.2,0,100,100
2020-11-10 9:42,18,9.1,9.1,0,0,0
2020-11-10 9:42,15,0,0,0,100,100
2020-11-10 9:42,2,0,0,0,100,100
2020-11-10 9:43,2,0,0,0,100,100
2020-11-10 9:43,5,0,0,0,70,72
2020-11-10 9:43,7,4,4,0,23,95
2020-11-10 9:43,52,60,30.3,0,0,72
2020-11-10 9:43,28,0,0,0,99,98
2020-11-10 9:43,4,0,0,0,100,100
2020-11-10 9:43,31,0,0,0,100,100
2020-11-10 9:43,13,8.6,8.5,0,65,70
2020-11-10 9:43,7,14.3,13.1,0,93,92
2020-11-10 9:43,4,0.1,0.1,0,36,30
2020-11-10 9:43,5,0,0,0,0,0
2020-11-10 9:43,9,2.5,2.5,0,73,70
2020-11-10 9:43,16,6.9,7.1,0,85,82
2020-11-10 9:43,19,2.2,7,0,88,86
2020-11-10 9:44,4,0,0,0,94,95
2020-11-10 9:44,6,6.1,6,0,68,58
2020-11-10 9:44,0,0,0,0,77,73
2020-11-10 9:44,16,2.6,2.5,0,100,92
2020-11-10 9:44,50,0.9,4.5,1,100,100
2020-11-10 9:44,5,0,0,0,100,100
2020-11-10 9:44,10,0,0,0,85,33
2020-11-10 9:44,11,5.9,5.8,0,62,80
2020-11-10 9:44,6,5.2,5.1,0,99,98
2020-11-10 9:44,29,3.7,0,0,0,0
2020-11-10 9:44,21,2.3,2.7,0,100,100
2020-11-10 9:44,7,0,0,0,40,51
2020-11-10 9:45,19,30.1,4.4,0,56,56
2020-11-10 9:45,8,0,0,0,100,100
2020-11-10 9:45,19,5.3,5.4,0,77,56
2020-11-10 9:45,6,0,0,0,7,85
2020-11-10 9:45,14,6.9,6.9,0,100,100
2020-11-10 9:45,14,0,0,0,93,89
2020-11-10 9:45,8,0,0,0,100,99
2020-11-10 9:45,4,0,0,0,99,98
2020-11-10 9:46,14,9.4,9.3,0,24,24
2020-11-10 9:46,21,4.9,4.1,0,99,97
2020-11-10 9:46,17,2.1,2.1,0,0,0
2020-11-10 9:46,12,0,0,0,62,58
2020-11-10 9:46,24,5.3,6.4,0,0,0
2020-11-10 9:46,29,11.8,4.2,0,100,100
2020-11-10 9:46,2,0,0,0,100,100
2020-11-10 9:46,22,1.1,1.1,0,100,100
2020-11-10 9:46,7,0,0,0,92,90
2020-11-10 9:46,18,0,0,0,100,100
2020-11-10 9:46,11,0,0,0,0,77
2020-11-10 9:47,2,0,0,0,100,100
2020-11-10 9:47,50,5.2,5.1,0,97,96
2020-11-10 9:47,4,0.1,0.1,0,89,94
2020-11-10 9:47,9,0,0,0,97,97
2020-11-10 9:48,1,0,0,0,100,100
2020-11-10 9:48,18,1.2,1.3,0,100,100
2020-11-10 9:48,14,0.1,0.1,0,100,100
2020-11-10 9:48,9,6.8,5.7,0,100,100
2020-11-10 9:48,52,5.1,3,0,100,100
2020-11-10 9:48,3,14.2,14.2,0,100,99
2020-11-10 9:48,8,0,0,0,100,100
2020-11-10 9:48,23,8,0,0,47,29
2020-11-10 9:48,6,0.1,0.1,0,59,0
2020-11-10 9:48,18,0.1,0.1,0,22,0
2020-11-10 9:48,4,1,1,0,3,1
2020-11-10 9:48,16,9.1,9.1,0,83,83
2020-11-10 9:48,11,0,0.2,0,100,100
2020-11-10 9:48,15,4.3,0,0,100,100
2020-11-10 9:48,18,0,0,0,0,0
2020-11-10 9:49,17,6.2,7.1,0,0,0
2020-11-10 9:49,27,0,0,0,41,41
2020-11-10 9:49,5,0,0,0,35,32
2020-11-10 9:49,16,0,0,0,0,0
2020-11-10 9:49,3,5.7,5.5,0,0,0
2020-11-10 9:49,14,0.1,0.1,0,40,35
2020-11-10 9:49,8,0,0,0,100,100
2020-11-10 9:49,0,0,0,0,100,100
2020-11-10 9:49,21,5.5,5.5,0,99,76
2020-11-10 9:49,40,4.2,4.2,0,75,74
2020-11-10 9:50,10,3.6,3.7,0,100,100
2020-11-10 9:50,8,0.1,0.1,0,64,64
2020-11-10 9:50,8,20.8,22.5,0,62,63
2020-11-10 9:50,43,6,3.2,0,100,100
2020-11-10 9:50,1,0,0,0,100,100
2020-11-10 9:50,51,8.5,14.4,0,94,93
2020-11-10 9:50,13,3.7,3.7,0,70,70
2020-11-10 9:50,6,6,6.1,0,100,100
2020-11-10 9:50,4,0,0,0,0,0
2020-11-10 9:50,14,0,0,0,90,88
2020-11-10 9:50,27,0,0,0,100,100
2020-11-10 9:50,15,13.1,13.1,0,100,100
2020-11-10 9:50,5,1.5,1.4,0,58,47
2020-11-10 9:51,2,0,0,0,0,0
2020-11-10 9:51,3,6.6,0.4,0,100,100
2020-11-10 9:51,31,0,0,0,100,100
2020-11-10 9:51,4,9.9,10,0,0,0
2020-11-10 9:51,2,0,0,0,0,0
2020-11-10 9:51,NaN,0,0,0,16,17
2020-11-10 9:51,9,0,0,0,49,40
2020-11-10 9:52,46,0.2,0.2,0,100,86
2020-11-10 9:52,10,5.8,5.8,0,87,87
2020-11-10 9:52,17,13.7,0,0,29,12
2020-11-10 9:52,4,0.1,0.1,0,62,69
2020-11-10 9:52,3,6,6,0,0,0
2020-11-10 9:52,8,0,0,0,50,49
2020-11-10 9:52,59,0,18.6,0,67,67
2020-11-10 9:52,3,0,0,1,59,63
2020-11-10 9:52,5,6.2,6.2,0,100,100
2020-11-10 9:52,18,0.3,0.3,0,0,0
2020-11-10 9:53,8,0,1.1,0,100,95
2020-11-10 9:53,20,0,0,0,100,100
2020-11-10 9:53,17,4.5,4.5,0,37,41
2020-11-10 9:53,29,0.2,0.3,0,83,85
2020-11-10 9:53,50,0.1,20.7,0,100,100
2020-11-10 9:53,15,0,0,0,96,96
2020-11-10 9:53,0,0.2,0.2,0,100,100
2020-11-10 9:53,12,54.1,54.2,0,46,46
2020-11-10 9:54,21,1.3,1.4,0,100,100
2020-11-10 9:54,52,1.9,1.9,0,54,55
2020-11-10 9:54,13,2.8,2.8,0,56,86
2020-11-10 9:54,24,7.1,7.1,0,53,56
2020-11-10 9:54,21,0,0,0,100,92
2020-11-10 9:54,6,6.1,5.8,0,16,15
2020-11-10 9:55,7,0.1,0.1,0,16,58
2020-11-10 9:55,72,0,0,0,84,80
2020-11-10 9:55,11,0.2,0.2,0,100,0
2020-11-10 9:55,69,3.2,3.1,0,93,100
2020-11-10 9:55,5,0,0,0,100,100
2020-11-10 9:55,9,5.6,5.6,1,87,80
2020-11-10 9:55,7,0,0,0,100,100
2020-11-10 9:55,60,7,5,0,42,38
2020-11-10 9:55,3,0,0,0,32,32
2020-11-10 9:56,5,0,32.5,0,0,0
2020-11-10 9:56,NaN,0,0,0,95,95
2020-11-10 9:56,15,0,0,0,0,0
2020-11-10 9:56,4,0,0,0,91,90
2020-11-10 9:56,5,0,0,0,0,0
2020-11-10 9:56,5,0,0,0,91,72
2020-11-10 9:56,3,2.4,2.4,0,0,0
2020-11-10 9:56,3,0.1,0.1,0,95,96
2020-11-10 9:56,16,14.6,6.6,0,100,98
2020-11-10 9:56,5,0,0,0,51,50
2020-11-10 9:56,17,1,1,0,58,47
2020-11-10 9:57,27,2.5,2.5,0,100,100
2020-11-10 9:57,5,1.3,1.3,0,0,0
2020-11-10 9:57,49,0.3,6,0,100,100
2020-11-10 9:57,29,12.6,12.6,0,80,71
2020-11-10 9:57,6,0,0,0,100,100
2020-11-10 9:57,5,6.5,6.4,0,95,31
2020-11-10 9:57,8,5.4,5.4,0,88,87
2020-11-10 9:58,11,5,5.2,0,0,0
2020-11-10 9:58,61,24.8,26.4,0,59,51
2020-11-10 9:58,60,0,0,0,83,80
2020-11-10 9:58,10,0,0,0,100,0
2020-11-10 9:58,16,0,0,0,77,74
2020-11-10 9:58,7,5.3,2.6,0,84,81
2020-11-10 9:58,57,0,0,0,78,68
2020-11-10 9:58,11,8.5,8.5,0,19,20
2020-11-10 9:58,8,5.9,5.9,0,0,0
2020-11-10 9:58,14,0,0,0,100,99
2020-11-10 9:58,8,2.2,2.2,0,0,98
2020-11-10 9:58,69,7.1,2.2,0,100,100
2020-11-10 9:59,12,0,0,0,89,100
2020-11-10 9:59,0,1.6,1.5,0,68,68
2020-11-10 9:59,35,0.2,0.2,0,93,87
2020-11-10 9:59,14,7.8,8,0,56,56
2020-11-10 9:59,8,0,0,0,100,100
2020-11-10 9:59,21,0,0,0,100,100
2020-11-10 9:59,4,0,0,0,0,0
2020-11-10 10:00,59,2.2,2.2,0,0,0
2020-11-10 10:00,24,4.4,4.3,0,97,97
2020-11-10 10:00,14,5.9,5.9,0,29,28
2020-11-10 10:00,13,0.1,0.1,0,62,56
2020-11-10 10:00,37,0,21.4,0,100,100
2020-11-10 10:01,32,0,0,0,100,100
2020-11-10 10:01,37,4.4,3.6,0,0,0
2020-11-10 10:01,0,2.1,2,0,100,100
2020-11-10 10:01,2,36.2,31.2,0,0,0
2020-11-10 10:01,5,0,0,0,0,0
2020-11-10 10:01,34,0,0,0,100,100
2020-11-10 10:01,53,7,1.2,1,95,93
2020-11-10 10:01,10,5.3,5.3,0,100,100
2020-11-10 10:02,37,8,7.9,1,100,100
2020-11-10 10:02,64,8.1,8,0,12,2
2020-11-10 10:02,11,0,0,0,100,100
2020-11-10 10:02,11,5.4,6,0,86,97
2020-11-10 10:02,5,0,0,0,100,100
2020-11-10 10:02,72,40.4,21.5,0,100,100
2020-11-10 10:03,4,0,0,0,100,100
2020-11-10 10:03,62,14.6,5,0,7,8
2020-11-10 10:03,14,13.8,12.9,0,0,0
